customer_id,first_name,last_name,gender,age,email,phone,city_id,customer_type,registration_date,preferred_contact,occupation,annual_income,marital_status
CUS000203,Ananya,Nair,male,27,ananya.nair203@gmail.com,9874223316,C213,premium,22-07-2024,Phone,Teacher,1001160,married
CUS000204,Sneha,Sharma,Female,48,sneha.sharma204@gmail.com,9995710022,C123,New,23-09-2024,Email,Business,2404036,Single
CUS000205,Aarav,Sharma,Male,59,aarav.sharma205@gmail.com,9895213956,C130,Premium,28-11-2024,Email,Business,488238,married
CUS000206,Ananya,Sharma,FEMALE,47,ananya.sharma206@gmail.com,9312644124,C177,premium,02-02-2024,Phone,Doctor,2990032,Married
CUS000207,Priya,Singh,Female,43,priya.singh207@gmail.com,9642563401,C125,Returning,04-04-2024,Phone,Business,471809,Married
CUS000208,Sneha,Singh,MALE,38,sneha.singh208@gmail.com,9916909867,C051,New,21-10-2024,Email,Engineer,1583383,married
CUS000209,Priya,Reddy,male,26,priya.reddy209@gmail.com,9550864962,C151,New,28-04-2024,WhatsApp,Doctor,2013406,Single
CUS000210, Ananya,Nair,FEMALE,29,ananya.nair210@gmail.com,9861808963,C231,premium,09-11-2024,Email,Engineer,1859581,Married
CUS000211,Rahul,Singh,male,23,rahul.singh211@gmail.com,9874987073,C001,New,23-08-2024,Phone,Engineer,875704,Single
CUS000212,Ananya,Reddy,MALE,30,ananya.reddy212@gmail.com,9529253689,C131,premium,06-12-2024,Phone,Doctor,1524832,Single
CUS000213,Priya,Patel,MALE,65,priya.patel213@gmail.com,9790857214,C100,New,14-01-2024,WhatsApp,Teacher,2186659,married
CUS000214,Vikram,Iyer,FEMALE,38,vikram.iyer214@gmail.com,9765329567,C148,premium,16-07-2024,WhatsApp,Teacher,1365585,Single
CUS000215,Ananya,Patel,male,47,ananya.patel215@gmail.com,9552710037,C244,Returning,25-01-2024,Phone,Engineer,1073529,married
CUS000216,Priya,Patel,male,50,priya.patel216@gmail.com,9253362383,C227,Returning,16-09-2024,WhatsApp,Teacher,2701050,Single
CUS000217,Rahul,Singh,Female,47,rahul.singh217@gmail.com,9902666019,C210,Premium,24-08-2024,WhatsApp,Engineer,493288,married
CUS000218,Ananya,Singh,male,37,ananya.singh218@gmail.com,9816704838,C072,Premium,22-01-2024,Phone,Engineer,1359181,Single
CUS000219,Rahul,Singh,male,56,rahul.singh219@gmail.com,9598484205,C021,premium,11-11-2024,WhatsApp,Teacher,1397920,Single
CUS000220,Priya,Iyer,Male,53,priya.iyer220@gmail.com,,C203,premium,28-12-2024,Phone,Engineer,2058406,married
CUS000221,Aarav,Reddy,MALE,29,aarav.reddy221@gmail.com,9170290725,C238,New,25-10-2024,Phone,Teacher,1553272,married
CUS000222,Priya,Reddy,Male,27,priya.reddy222@gmail.com,9532951844,C087,New,27-03-2024,Phone,Teacher,1309943,married
CUS000223,Ananya,Sharma,Male,39,ananya.sharma223@gmail.com,9561572025,C222,premium,12-05-2024,Phone,Teacher,559983,Married
CUS000224,Ananya,Sharma,Male,36,ananya.sharma224@gmail.com,9298727805,C180,New,18-03-2024,Phone,Engineer,2984900,married
CUS000225,Rahul,Sharma,Female,40,rahul.sharma225@gmail.com,9286918715,C125,Premium,22-04-2024,WhatsApp,Doctor,1594944,Single
CUS000226,Ananya,Reddy,Male,65,ananya.reddy226@gmail.com,9923371790,C048,premium,08-05-2024,Phone,Business,2006900,married
CUS000227,Ananya,Iyer,male,34,ananya.iyer227@gmail.com,9776975475,C241,Premium,20-07-2024,WhatsApp,Teacher,524777,Married
CUS000228,Rahul,Reddy,male,42,rahul.reddy228@gmail.com,9980322327,C097,Returning,11-09-2024,WhatsApp,Engineer,2903312,married
CUS000229,Ananya,Nair,Female,47,ananya.nair229@gmail.com,9561450113,C139,Premium,11-10-2024,Phone,Teacher,346672,Married
CUS000230,Rahul,Nair,FEMALE,26,rahul.nair230@gmail.com,9609838805,C183,Returning,18-09-2024,Email,Business,541403,Married
CUS000231,Sneha,Singh,male,50,sneha.singh231@gmail.com,98 78873466,C015,premium,27-01-2024,WhatsApp,Doctor,325905,Single
CUS000232,Ananya,Nair,Female,45,ananya.nair232@gmail.com,9932421375,C004,Returning,17-03-2024,WhatsApp,Teacher,513815,married
CUS000233,Sneha,Sharma,male,57,sneha.sharma233@gmail.com,9421828544,C096,Premium,09-09-2024,WhatsApp,Engineer,1620895,Married
CUS000234,Priya,Nair,MALE,40,priya.nair234@gmail.com,9811381145,C105,premium,22-08-2024,WhatsApp,Business,2163419,married
CUS000235,Aarav,Sharma,FEMALE,63,aarav.sharma235@gmail.com,9934322903,C154,premium,02-07-2024,Email,Business,2741840,Single
CUS000236,Aarav,Reddy,Male,65,aarav.reddy236@gmail.com,9777730844,C090,Premium,26-07-2024,WhatsApp,Doctor,356700,married
CUS000237,Priya,Nair,FEMALE,61,priya.nair237@gmail.com,9656946671,C148,premium,22-06-2024,WhatsApp,Doctor,1714575,Single
CUS000238,Priya,Iyer,Female,27,priya.iyer238@gmail.com,9698602326,C169,Returning,01-02-2024,Email,Teacher,2985011,Married
CUS000239,Sneha,Reddy,MALE,24,sneha.reddy239@gmail.com,9706579466,C021,Premium,18-12-2024,Email,Business,1541634,Married
CUS000240,Ananya,Reddy,Male,32,,9801855048,C231,New,13-01-2024,Email,,2141671,Single
CUS000241,Vikram,Singh,FEMALE,48,vikram.singh241@gmail.com,9265172671,C221,Premium,14-09-2024,WhatsApp,Engineer,2903892,Married
CUS000242,Vikram,Patel,MALE,37,vikram.patel242@gmail.com,9277782744,C114,New,16-07-2024,Phone,Doctor,2915615,Single
CUS000243,Rahul,Iyer,male,43,rahul.iyer243@gmail.com,9409809452,C240,Returning,28-11-2024,WhatsApp,Doctor,553214,Married
CUS000244,Priya,Nair,MALE,55,priya.nair244@gmail.com,9194592357,C208,Returning,07-09-2024,Phone,Teacher,2208135,Single
CUS000245,Rahul,Singh,MALE,64,rahul.singh245@gmail.com,9269180149,C015,Premium,02-04-2024,WhatsApp,Engineer,2237220,married
CUS000246,Priya,Reddy,MALE,43,priya.reddy246@gmail.com,9506472806,C055,Premium,01-04-2024,Email,Doctor,2435644,married
CUS000247,Priya,Iyer,Male,51,priya.iyer247@gmail.com,9501328875,C076,Returning,19-06-2024,Email,Doctor,1016963,married
CUS000248,Vikram,Patel,male,44,vikram.patel248@gmail.com,9420644758,C017,Returning,04-03-2024,WhatsApp,Doctor,898749,Single
CUS000249,Ananya,Reddy,Male,58,ananya.reddy249@gmail.com,9784988296,C055,premium,04-05-2024,Phone,Doctor,1531774,married
CUS000250,Priya,Reddy,male,36,priya.reddy250@gmail.com,9692650883,C225,New,18-12-2024,Phone,Engineer,987149,married
CUS000251,Ananya,Patel,MALE,61,ananya.patel251@gmail.com,9167382740,C017,Premium,10-04-2024,WhatsApp,Business,1697982,Single
CUS000252,Rahul,Sharma,FEMALE,38,rahul.sharma252@gmail.com,9621744081,C134,Premium,05-02-2024,WhatsApp,Engineer,2180168,Single
CUS000253,Rahul,Singh,MALE,60,rahul.singh253@gmail.com,9773816924,C009,Premium,10-02-2024,WhatsApp,Engineer,595281,Married
CUS000254,Sneha,Sharma,MALE,43,sneha.sharma254@gmail.com,9588783805,C154,premium,09-11-2024,WhatsApp,Business,1205807,Single
CUS000255,Aarav,Patel,FEMALE,26,aarav.patel255@gmail.com,9441665518,C178,Premium,02-05-2024,WhatsApp,Business,1041293,Single
CUS000256,Vikram,Reddy,male,31,vikram.reddy256@gmail.com,9202743716,C038,New,17-11-2024,WhatsApp,Teacher,875513,Married
CUS000257,Rahul,Singh,Male,35,rahul.singh257@gmail.com,9112416343,C153,Returning,04-04-2024,Email,Engineer,1857868,married
CUS000258,Sneha,Reddy,Female,57,sneha.reddy258@gmail.com,9617037473,C210,premium,01-02-2024,WhatsApp,Doctor,1319735,Single
CUS000259,Vikram,Singh,Male,31,vikram.singh259@gmail.com,9649943527,C134,premium,28-11-2024,Phone,Teacher,994366,Married
CUS000260,Priya,Sharma,male,29,priya.sharma260@gmail.com,9208279256,C245,Premium,06-11-2024,Phone,Teacher,991962,Single
CUS000261,Aarav,Patel,MALE,39,aarav.patel261@gmail.com,9564639650,C138,premium,27-06-2024,Email,Doctor,2776440,married
CUS000262,Priya,Iyer,male,49,priya.iyer262@gmail.com,9928093130,C090,Premium,20-04-2024,Email,Doctor,1456579,married
CUS000263,Vikram,Nair,Male,41,vikram.nair263@gmail.com,9223772294,C181,New,06-03-2024,Phone,Doctor,2356770,Married
CUS000264,Rahul,Singh,FEMALE,62,rahul.singh264@gmail.com,98 35929807,C122,premium,25-12-2024,Phone,Business,1348632,Married
CUS000265,Sneha,Nair,male,51,sneha.nair265@gmail.com,9866647474,C054,New,22-12-2024,Email,Teacher,783057,Married
CUS000266,Ananya,Patel,Male,30,ananya.patel266@gmail.com,9605658008,C175,New,13-07-2024,Email,Doctor,428124,Married
CUS000267,Vikram,Iyer,MALE,50,vikram.iyer267@gmail.com,9236176156,C061,Premium,13-02-2024,Email,Business,393377,Single
CUS000268,Rahul,Iyer,Female,50,rahul.iyer268@gmail.com,9276747702,C072,New,07-09-2024,Email,Teacher,806024,married
CUS000269,Ananya,Sharma,male,40,ananya.sharma269@gmail.com,9392575777,C097,Premium,25-07-2024,Phone,Teacher,2490460,married
CUS000270,Sneha,Sharma,Female,30,sneha.sharma270@gmail.com,9936965113,C019,Returning,01-12-2024,Phone,Doctor,2236995,married
CUS000271,Ananya,Iyer,Male,29,ananya.iyer271@gmail.com,9809015417,C090,Premium,02-08-2024,WhatsApp,Business,2211087,Married
CUS000272,Priya,Iyer,FEMALE,48,priya.iyer272@gmail.com,9768373747,C145,Premium,16-09-2024,Email,Engineer,2540729,Single
CUS000273,Aarav,Patel,Male,59,aarav.patel273@gmail.com,9175946251,C099,premium,05-04-2024,Email,Business,2694740,Married
CUS000274,Vikram,Nair,FEMALE,41,vikram.nair274@gmail.com,9845929905,C001,premium,03-05-2024,Phone,Doctor,711800,Married
CUS000275,Priya,Nair,Male,41,priya.nair275@gmail.com,,C030,Returning,23-07-2024,Email,Engineer,2908004,Married
CUS000276,Sneha,Singh,male,55,sneha.singh276@gmail.com,9627217273,C168,Premium,21-09-2024,Phone,Business,1129533,Married
CUS000277,Rahul,Singh,Male,46,rahul.singh277@gmail.com,9450685230,C235,Premium,08-03-2024,Phone,Doctor,1532119,Married
CUS000278,Priya,Singh,MALE,36,priya.singh278@gmail.com,9488491133,C057,Returning,08-06-2024,Phone,Teacher,2269636,Single
CUS000279,Sneha,Sharma,Female,43,sneha.sharma279@gmail.com,9532082178,C246,New,18-01-2024,Email,Engineer,2605482,Married
CUS000280, Aarav,Nair,MALE,58,,9998589623,C195,New,02-01-2024,Email,Doctor,2294234,married
CUS000281,Sneha,Iyer,male,33,sneha.iyer281@gmail.com,9490626345,C174,Returning,06-07-2024,Phone,Teacher,564219,married
CUS000282,Sneha,Singh,FEMALE,39,sneha.singh282@gmail.com,9115437281,C045,premium,27-02-2024,Phone,Business,1964045,Single
CUS000283,Ananya,Singh,male,54,ananya.singh283@gmail.com,9617707867,C020,New,06-01-2024,Email,Engineer,1628458,Single
CUS000284,Rahul,Nair,MALE,37,rahul.nair284@gmail.com,9671968708,C012,Returning,11-07-2024,Phone,Teacher,1524324,Single
CUS000285,Rahul,Sharma,Male,44,rahul.sharma285@gmail.com,9823374974,C097,Returning,21-07-2024,WhatsApp,Doctor,1729936,Single
CUS000286,Vikram,Reddy,MALE,49,vikram.reddy286@gmail.com,9303205259,C028,New,16-11-2024,Phone,Engineer,1667369,Single
CUS000287,Rahul,Nair,male,44,rahul.nair287@gmail.com,9580263709,C081,premium,18-10-2024,WhatsApp,Business,629552,Single
CUS000288,Sneha,Reddy,Female,22,sneha.reddy288@gmail.com,9410686971,C021,Premium,09-11-2024,WhatsApp,Teacher,530995,married
CUS000289,Vikram,Sharma,Male,23,vikram.sharma289@gmail.com,9455044254,C195,New,11-04-2024,Phone,Engineer,2014785,Single
CUS000290,Aarav,Sharma,MALE,45,aarav.sharma290@gmail.com,9558988575,C213,premium,06-08-2024,WhatsApp,Doctor,2351511,Single
CUS000291,Ananya,Iyer,FEMALE,53,ananya.iyer291@gmail.com,9188867506,C184,Returning,06-09-2024,WhatsApp,Teacher,1889323,Married
CUS000292,Vikram,Singh,male,27,vikram.singh292@gmail.com,9879253882,C057,premium,13-04-2024,Email,Teacher,1037001,Single
CUS000293,Priya,Iyer,MALE,48,priya.iyer293@gmail.com,9199174056,C219,premium,03-05-2024,Phone,Doctor,2868867,married
CUS000294,Ananya,Nair,male,39,ananya.nair294@gmail.com,9723345213,C218,premium,23-12-2024,Phone,Doctor,1369454,married
CUS000295,Sneha,Reddy,Female,50,sneha.reddy295@gmail.com,9458284788,C200,premium,11-04-2024,Phone,Doctor,2882160,Married
CUS000296,Priya,Iyer,male,54,priya.iyer296@gmail.com,9450755147,C013,New,24-04-2024,WhatsApp,Business,2263436,Single
CUS000297,Ananya,Singh,FEMALE,39,ananya.singh297@gmail.com,98 13765019,C079,New,18-07-2024,Email,Teacher,2621594,Single
CUS000298,Priya,Iyer,FEMALE,45,priya.iyer298@gmail.com,9472943326,C233,Premium,04-06-2024,Phone,Doctor,2981488,married
CUS000299,Sneha,Nair,FEMALE,62,sneha.nair299@gmail.com,9104320785,C080,New,24-01-2024,Email,Teacher,1903938,Single
CUS000300,Priya,Patel,MALE,51,priya.patel300@gmail.com,9249292603,C046,Premium,12-05-2024,WhatsApp,,960687,Single
CUS000301,Ananya,Nair,male,23,ananya.nair301@gmail.com,9841619013,C097,Returning,27-10-2024,Phone,Business,944206,married
CUS000302,Rahul,Singh,MALE,52,rahul.singh302@gmail.com,9132455231,C218,Premium,12-10-2024,Phone,Teacher,1102755,married
CUS000303,Rahul,Patel,male,44,rahul.patel303@gmail.com,9640799873,C037,Premium,10-07-2024,WhatsApp,Business,2824413,Married
CUS000304,Aarav,Sharma,MALE,64,aarav.sharma304@gmail.com,9980947205,C012,New,10-06-2024,WhatsApp,Business,458364,Single
CUS000305,Priya,Sharma,Male,24,priya.sharma305@gmail.com,9216938823,C167,premium,06-07-2024,WhatsApp,Business,2730133,Married
CUS000306,Rahul,Reddy,Male,59,rahul.reddy306@gmail.com,9568392547,C134,premium,03-01-2024,WhatsApp,Doctor,2094328,married
CUS000307,Priya,Singh,MALE,35,priya.singh307@gmail.com,9449296289,C097,New,21-01-2024,Phone,Doctor,1967655,Single
CUS000308,Priya,Iyer,Female,33,priya.iyer308@gmail.com,9767552204,C067,New,04-01-2024,WhatsApp,Doctor,1616608,married
CUS000309,Priya,Reddy,MALE,42,priya.reddy309@gmail.com,9560293574,C111,premium,17-10-2024,Phone,Business,2942186,married
CUS000310,Aarav,Iyer,male,45,aarav.iyer310@gmail.com,9949115535,C001,Premium,03-11-2024,Phone,Business,1683644,married
CUS000311,Sneha,Iyer,FEMALE,50,sneha.iyer311@gmail.com,9261652519,C028,New,26-01-2024,Phone,Business,1347656,Married
CUS000312,Vikram,Patel,male,54,vikram.patel312@gmail.com,9355297871,C123,Returning,18-04-2024,Phone,Doctor,2905299,married
CUS000313,Priya,Iyer,male,62,priya.iyer313@gmail.com,9942633990,C114,Premium,15-05-2024,WhatsApp,Doctor,518786,Married
CUS000314,Aarav,Singh,MALE,37,aarav.singh314@gmail.com,9639409282,C031,New,25-09-2024,Email,Engineer,1008181,married
CUS000315,Rahul,Reddy,Female,30,rahul.reddy315@gmail.com,9223705239,C013,Premium,09-12-2024,WhatsApp,Doctor,352074,Single
CUS000316,Priya,Iyer,FEMALE,40,priya.iyer316@gmail.com,9713208829,C204,Returning,11-02-2024,WhatsApp,Teacher,1918013,married
CUS000317,Vikram,Nair,FEMALE,24,vikram.nair317@gmail.com,9536599883,C150,New,14-05-2024,WhatsApp,Teacher,696094,married
CUS000318,Ananya,Iyer,Female,45,ananya.iyer318@gmail.com,9855394528,C046,New,02-06-2024,Email,Teacher,2496179,Married
CUS000319,Aarav,Patel,male,31,aarav.patel319@gmail.com,9534959015,C090,New,04-11-2024,WhatsApp,Business,2467943,Married
CUS000320,Priya,Patel,Female,41,,9360018316,C225,Premium,21-11-2024,Email,Business,2273474,Married
CUS000321,Vikram,Patel,Female,47,vikram.patel321@gmail.com,9586275007,C164,New,27-09-2024,Phone,Business,1011814,married
CUS000322,Aarav,Sharma,male,35,aarav.sharma322@gmail.com,9513623825,C002,Premium,23-01-2024,Email,Engineer,1219494,married
CUS000323,Vikram,Iyer,Female,63,vikram.iyer323@gmail.com,9441120643,C140,premium,09-01-2024,Phone,Teacher,2995003,Single
CUS000324,Ananya,Reddy,FEMALE,48,ananya.reddy324@gmail.com,9446730317,C219,premium,06-11-2024,Phone,Doctor,2703766,Single
CUS000325,Ananya,Singh,FEMALE,29,ananya.singh325@gmail.com,9644468483,C044,Returning,11-05-2024,Email,Engineer,2796960,Married
CUS000326,Ananya,Patel,Female,59,ananya.patel326@gmail.com,9402324855,C248,Returning,25-02-2024,WhatsApp,Engineer,2151708,Married
CUS000327,Priya,Nair,Female,31,priya.nair327@gmail.com,9780062575,C105,premium,23-12-2024,Phone,Doctor,2249096,Single
CUS000328,Priya,Nair,male,29,priya.nair328@gmail.com,9187513761,C145,New,28-01-2024,Email,Doctor,1541929,Married
CUS000329,Aarav,Iyer,MALE,41,aarav.iyer329@gmail.com,9783357438,C077,Premium,22-02-2024,WhatsApp,Teacher,1357612,Married
CUS000330,Aarav,Patel,MALE,30,aarav.patel330@gmail.com,,C229,premium,09-06-2024,WhatsApp,Business,1613635,married
CUS000331,Ananya,Patel,male,22,ananya.patel331@gmail.com,9411661412,C241,premium,11-07-2024,Phone,Teacher,2111376,Single
CUS000332,Priya,Reddy,Female,41,priya.reddy332@gmail.com,9771746171,C199,premium,01-11-2024,WhatsApp,Engineer,2162230,married
CUS000333,Vikram,Iyer,MALE,55,vikram.iyer333@gmail.com,9355320344,C053,Returning,04-01-2024,WhatsApp,Engineer,2466532,Married
CUS000334,Aarav,Iyer,Female,63,aarav.iyer334@gmail.com,9205968465,C030,New,13-10-2024,WhatsApp,Business,1591162,Married
CUS000335,Aarav,Reddy,Male,57,aarav.reddy335@gmail.com,9650637893,C116,Returning,20-01-2024,Phone,Doctor,345866,Married
CUS000336,Rahul,Iyer,Female,36,rahul.iyer336@gmail.com,9202568641,C165,Premium,18-04-2024,WhatsApp,Doctor,566714,Single
CUS000337,Rahul,Sharma,Female,24,rahul.sharma337@gmail.com,9912799796,C243,premium,12-07-2024,Email,Business,307479,married
CUS000338,Ananya,Sharma,MALE,36,ananya.sharma338@gmail.com,9724286258,C033,Premium,25-08-2024,Email,Engineer,2359091,married
CUS000339,Ananya,Singh,male,31,ananya.singh339@gmail.com,9313605252,C128,New,23-04-2024,WhatsApp,Business,2539633,Single
CUS000340,Sneha,Patel,male,40,sneha.patel340@gmail.com,9743773031,C195,New,01-06-2024,WhatsApp,Doctor,1279804,married
CUS000341,Sneha,Singh,male,41,sneha.singh341@gmail.com,9689017256,C245,Returning,16-10-2024,WhatsApp,Business,2692659,Married
CUS000342,Vikram,Sharma,MALE,29,vikram.sharma342@gmail.com,9236291053,C050,New,11-01-2024,WhatsApp,Doctor,1546551,married
CUS000343,Aarav,Singh,male,30,aarav.singh343@gmail.com,9415220153,C040,Premium,09-01-2024,Phone,Doctor,1435656,Single
CUS000344,Sneha,Iyer,MALE,57,sneha.iyer344@gmail.com,9468705457,C196,premium,28-06-2024,WhatsApp,Doctor,1625940,Single
CUS000345,Priya,Sharma,FEMALE,39,priya.sharma345@gmail.com,9151713733,C133,Premium,09-05-2024,WhatsApp,Doctor,2114400,Married
CUS000346,Aarav,Singh,FEMALE,37,aarav.singh346@gmail.com,9982079801,C184,Premium,01-04-2024,Phone,Business,1429214,Married
CUS000347,Sneha,Reddy,Male,33,sneha.reddy347@gmail.com,9139370641,C084,Premium,27-07-2024,WhatsApp,Engineer,2890121,Married
CUS000348,Ananya,Patel,MALE,64,ananya.patel348@gmail.com,9305914743,C218,Returning,01-04-2024,Phone,Teacher,1750822,married
CUS000349,Aarav,Sharma,male,63,aarav.sharma349@gmail.com,9598105783,C221,New,20-12-2024,Email,Doctor,1851488,Single
CUS000350, Aarav,Nair,male,31,aarav.nair350@gmail.com,9715465743,C147,Returning,15-12-2024,WhatsApp,Teacher,337112,Single
CUS000351,Ananya,Sharma,male,30,ananya.sharma351@gmail.com,9606833371,C062,premium,17-09-2024,Phone,Teacher,1211015,Married
CUS000352,Priya,Sharma,FEMALE,60,priya.sharma352@gmail.com,9373113723,C144,premium,21-10-2024,WhatsApp,Business,2232816,Single
CUS000353,Rahul,Reddy,male,60,rahul.reddy353@gmail.com,9743725547,C203,New,08-12-2024,WhatsApp,Business,1045796,married
CUS000354,Priya,Patel,Female,25,priya.patel354@gmail.com,9554096917,C126,Returning,03-07-2024,Email,Doctor,2364228,married
CUS000355,Rahul,Sharma,FEMALE,64,rahul.sharma355@gmail.com,9869290624,C242,New,23-05-2024,Email,Teacher,2674579,married
CUS000356,Priya,Iyer,FEMALE,37,priya.iyer356@gmail.com,9298139321,C169,New,03-04-2024,WhatsApp,Teacher,2455837,Single
CUS000357,Rahul,Reddy,MALE,46,rahul.reddy357@gmail.com,9946856200,C113,Returning,07-07-2024,WhatsApp,Doctor,1223864,Married
CUS000358,Vikram,Reddy,male,64,vikram.reddy358@gmail.com,9622464910,C199,Returning,07-06-2024,Email,Engineer,1954873,Married
CUS000359,Sneha,Iyer,MALE,41,sneha.iyer359@gmail.com,9667966808,C209,New,19-01-2024,Email,Doctor,2797147,married
CUS000360,Rahul,Iyer,Male,23,,9942914401,C122,Premium,27-02-2024,Email,,2910621,Married
CUS000361,Vikram,Nair,Female,28,vikram.nair361@gmail.com,9825305494,C213,New,27-12-2024,Phone,Business,1889873,Single
CUS000362,Aarav,Patel,Male,47,aarav.patel362@gmail.com,9220000263,C037,premium,25-01-2024,Phone,Business,2838804,married
CUS000363,Ananya,Nair,Female,44,ananya.nair363@gmail.com,98 85465982,C238,Premium,14-01-2024,WhatsApp,Business,2785512,Married
CUS000364,Vikram,Sharma,Female,40,vikram.sharma364@gmail.com,9614363409,C248,Returning,12-09-2024,Email,Business,2977814,Single
CUS000365,Sneha,Patel,FEMALE,33,sneha.patel365@gmail.com,9543623465,C212,Premium,23-10-2024,Phone,Doctor,1373618,Single
CUS000366,Ananya,Reddy,MALE,22,ananya.reddy366@gmail.com,9380547948,C185,Returning,08-07-2024,WhatsApp,Teacher,2822346,Married
CUS000367,Rahul,Iyer,MALE,33,rahul.iyer367@gmail.com,9676023864,C189,premium,22-10-2024,Phone,Teacher,1928141,Single
CUS000368,Priya,Iyer,Male,22,priya.iyer368@gmail.com,9172464945,C074,Returning,04-06-2024,Email,Teacher,1787592,Married
CUS000369,Rahul,Singh,FEMALE,33,rahul.singh369@gmail.com,9983807880,C236,New,05-04-2024,Email,Business,1591905,Married
CUS000370,Rahul,Iyer,Male,34,rahul.iyer370@gmail.com,9418698492,C110,premium,09-11-2024,Phone,Doctor,2811992,Married
CUS000371,Ananya,Sharma,MALE,27,ananya.sharma371@gmail.com,9731268604,C009,premium,18-09-2024,Phone,Engineer,2483662,married
